x y
-1.05		-0.0290640212
-1.04		-0.0667484844
-1.03		-0.1030198439
-1.02		-0.1375436847
-1.01		-0.1700096734
-1		-0.2001341823
-0.99		-0.2276625939
-0.98		-0.2523712711
-0.97		-0.2740691776
-0.96		-0.2925991413
-0.95		-0.3078387541
-0.94		-0.3197009064
-0.93		-0.3281339586
-0.92		-0.3331215547
-0.91		-0.3346820868
-0.9		-0.3328678237
-0.89		-0.3277637177
-0.88		-0.3194859084
-0.87		-0.308179945
-0.86		-0.2940187498
-0.85		-0.2772003483
-0.84		-0.2579453938
-0.83		-0.2364945142
-0.82		-0.2131055132
-0.81		-0.1880504537
-0.8		-0.1616126572
-0.79		-0.1340836506
-0.78		-0.1057600908
-0.77		-0.0769406988
-0.76		-0.0479232348
-0.75		-0.0190015417
-0.74		0.0095373127
-0.73		0.0374157703
-0.72		0.0643683668
-0.71		0.0901441453
-0.7		0.1145088759
-0.69		0.137247065
-0.68		0.1581637371
-0.67		0.177085977
-0.66		0.1938642199
-0.65		0.2083732842
-0.64		0.2205131389
-0.63		0.2302094051
-0.62		0.237413591
-0.61		0.2421030645
-0.6		0.2442807664
-0.59		0.2439746751
-0.58		0.2412370312
-0.57		0.2361433353
-0.56		0.2287911327
-0.55		0.2192986025
-0.54		0.2078029685
-0.53		0.1944587505
-0.52		0.1794358785
-0.51		0.1629176894
-0.5		0.1450988299
-0.49		0.1261830879
-0.48		0.1063811751
-0.47		0.0859084848
-0.46		0.0649828472
-0.45		0.0438223047
-0.44		0.0226429292
-0.43		0.001656702
-0.42		-0.0189305225
-0.41		-0.038920953
-0.4		-0.0581266772
-0.39		-0.076371344
-0.38		-0.0934916965
-0.37		-0.1093389439
-0.36		-0.1237799612
-0.35		-0.13669831
-0.34		-0.1479950704
-0.33		-0.1575894832
-0.32		-0.1654193971
-0.31		-0.1714415206
-0.3		-0.1756314818
-0.29		-0.1779836971
-0.28		-0.1785110547
-0.27		-0.1772444201
-0.26		-0.1742319721
-0.25		-0.1695383783
-0.24		-0.1632438224
-0.23		-0.1554428962
-0.22		-0.1462433689
-0.21		-0.1357648493
-0.2		-0.124137357
-0.19		-0.1114998162
-0.18		-0.0979984922
-0.17		-0.0837853843
-0.16		-0.0690165936
-0.15		-0.053850682
-0.14		-0.0384470396
-0.13		-0.0229642755
-0.12		-0.0075586487
-0.11		0.0076174467
-0.1		0.0224169273
-0.09		0.0366993853
-0.08		0.0503323588
-0.07		0.0631924977
-0.06		0.0751666164
-0.05		0.0861526228
-0.04		0.0960603186
-0.03		0.1048120657
-0.02		0.1123433124
-0.01		0.1186029795
0		0.1235537041
0.01		0.127171941
0.02		0.1294479246
0.03		0.1303854933
0.04		0.130001782
0.05		0.1283267875
0.06		0.1254028142
0.07		0.1212838079
0.08		0.1160345857
0.09		0.1097299737
0.1		0.1024538612
0.11		0.0942981825
0.12		0.0853618397
0.13		0.0757495764
0.14		0.0655708151
0.15		0.054938472
0.16		0.0439677591
0.17		0.0327749877
0.18		0.0214763846
0.19		0.0101869329
0.2		-0.000980753
0.21		-0.011917505
0.22		-0.0225186239
0.23		-0.0326848372
0.24		-0.0423231834
0.25		-0.0513478158
0.26		-0.0596807194
0.27		-0.067252335
0.28		-0.0740020872
0.29		-0.0798788115
0.3		-0.0848410793
0.31		-0.0888574185
0.32		-0.0919064317
0.33		-0.0939768096
0.34		-0.0950672448
0.35		-0.0951862468
0.36		-0.0943518622
0.37		-0.0925913059
0.38		-0.0899405074
0.39		-0.0864435795
0.4		-0.0821522155
0.41		-0.0771250224
0.42		-0.0714267985
0.43		-0.0651277634
0.44		-0.0583027495
0.45		-0.0510303622
0.46		-0.0433921203
0.47		-0.035471584
0.48		-0.0273534791
0.49		-0.0191228278
0.5		-0.0108640932
0.51		-0.0026603466
0.52		0.0054075351
0.53		0.013261634
0.54		0.0208277109
0.55		0.0280358745
0.56		0.0348211932
0.57		0.0411242462
0.58		0.0468916075
0.59		0.0520762612
0.6		0.0566379447
0.61		0.0605434166
0.62		0.0637666501
0.63		0.0662889504
0.64		0.0680989959
0.65		0.0691928055
0.66		0.0695736332
0.67		0.069251792
0.68		0.0682444112
0.69		0.0665751306
0.7		0.0642737346
0.71		0.061375734
0.72		0.057921897
0.73		0.053957738
0.74		0.049532969
0.75		0.0447009197
0.76		0.039517933
0.77		0.0340427426
0.78		0.0283358384
0.79		0.0224588278
0.8		0.016473798
0.81		0.0104426857
0.82		0.0044266619
0.83		-0.0015144646
0.84		-0.0073228174
0.85		-0.012942993
0.86		-0.018322565
0.87		-0.0234125488
0.88		-0.0281678234
0.89		-0.0325475053
0.9		-0.0365152732
0.91		-0.0400396406
0.92		-0.0430941746
0.93		-0.0456576597
0.94		-0.0477142071
0.95		-0.0492533072
0.96		-0.0502698287
0.97		-0.0507639629
0.98		-0.0507411169
0.99		-0.0502117557
1		-0.049191198
1.01		-0.0476993669
1.02		-0.0457604994
1.03		-0.0434028191
1.04		-0.0406581754
1.05		-0.037561653
1.06		-0.0341511577
1.07		-0.0304669818
1.08		-0.026551354
1.09		-0.0224479795
1.1		-0.0182015737
1.11		-0.0138573957
1.12		-0.0094607855
1.13		-0.0050567089
1.14		-0.0006893159
1.15		0.003598484
1.16		0.0077654264
1.17		0.0117722715
1.18		0.0155821559
1.19		0.0191609143
1.2		0.0224773669
1.21		0.0255035721
1.22		0.0282150418
1.23		0.0305909171
1.24		0.0326141051
1.25		0.0342713755
1.26		0.0355534156
1.27		0.0364548463
1.28		0.0369741978
1.29		0.0371138468
1.3		0.0368799165
1.31		0.0362821417
1.32		0.0353336994
1.33		0.0340510095
1.34		0.0324535062
1.35		0.0305633842
1.36		0.0284053226
1.37		0.0260061886
1.38		0.0233947261
1.39		0.0206012314
1.4		0.0176572193
1.41		0.0145950848
1.42		0.0114477614
1.43		0.0082483816
1.44		0.0050299421
1.45		0.0018249766
1.46		-0.0013347602
1.47		-0.0044185941
1.48		-0.0073972167
1.49		-0.0102429511
1.5		-0.0129299962
1.51		-0.0154346474
1.52		-0.0177354917
1.53		-0.0198135763
1.54		-0.0216525496
1.55		-0.0232387725
1.56		-0.0245614017
1.57		-0.0256124417
1.58		-0.0263867693
1.59		-0.0268821272
1.6		-0.0270990901
1.61		-0.0270410029
1.62		-0.0267138924
1.63		-0.0261263536
1.64		-0.0252894139
1.65		-0.0242163736
1.66		-0.022922629
1.67		-0.0214254763
1.68		-0.0197439019
1.69		-0.0178983584
1.7		-0.0159105321
1.71		-0.0138031011
1.72		-0.0115994898
1.73		-0.0093236194
1.74		-0.0069996596
1.75		-0.0046517819
1.76		-0.0023039181
1.77		0
1.78		0.0022986352
1.79		0.0045087197
1.8		0.0066299939
1.81		0.008643022
1.82		0.0105298348
1.83		0.01227408
1.84		0.0138611533
1.85		0.0152783101
1.86		0.0165147558
1.87		0.0175617151
1.88		0.0184124796
1.89		0.0190624341
1.9		0.0195090609
1.91		0.0197519238
1.92		0.0197926313
1.93		0.0196347794
1.94		0.019283877
1.95		0.0187472529
1.96		0.018033946
1.97		0.0171545817
1.98		0.0161212342
1.99		0.014947277
2		0.0136472236

