			x			  z
	-2.6200	0.1148
	-2.6100	0.1250
	-2.6000	0.1351
	-2.5900	0.1452
	-2.5800	0.1553
	-2.5700	0.1654
	-2.5600	0.1754
	-2.5500	0.1854
	-2.5400	0.1953
	-2.5300	0.2051
	-2.5200	0.2150
	-2.5100	0.2248
	-2.5000	0.2345
	-2.4900	0.2442
	-2.4800	0.2538
	-2.4700	0.2634
	-2.4600	0.2730
	-2.4500	0.2825
	-2.4400	0.2919
	-2.4300	0.3013
	-2.4200	0.3106
	-2.4100	0.3199
	-2.4000	0.3291
	-2.3900	0.3383
	-2.3800	0.3474
	-2.3700	0.3565
	-2.3600	0.3655
	-2.3500	0.3744
	-2.3400	0.3833
	-2.3300	0.3921
	-2.3200	0.4009
	-2.3100	0.4096
	-2.3000	0.4182
	-2.2900	0.4268
	-2.2800	0.4353
	-2.2700	0.4437
	-2.2600	0.4521
	-2.2500	0.4604
	-2.2400	0.4686
	-2.2300	0.4768
	-2.2200	0.4849
	-2.2100	0.4929
	-2.2000	0.5008
	-2.1900	0.5087
	-2.1800	0.5165
	-2.1700	0.5243
	-2.1600	0.5319
	-2.1500	0.5395
	-2.1400	0.5471
	-2.1300	0.5545
	-2.1200	0.5619
	-2.1100	0.5691
	-2.1000	0.5764
	-2.0900	0.5835
	-2.0800	0.5906
	-2.0700	0.5975
	-2.0600	0.6044
	-2.0500	0.6112
	-2.0400	0.6180
	-2.0300	0.6246
	-2.0200	0.6312
	-2.0100	0.6377
	-2.0000	0.6441
	-1.9900	0.6504
	-1.9800	0.6567
	-1.9700	0.6628
	-1.9600	0.6689
	-1.9500	0.6749
	-1.9400	0.6808
	-1.9300	0.6866
	-1.9200	0.6923
	-1.9100	0.6979
	-1.9000	0.7035
	-1.8900	0.7089
	-1.8800	0.7143
	-1.8700	0.7196
	-1.8600	0.7247
	-1.8500	0.7298
	-1.8400	0.7349
	-1.8300	0.7398
	-1.8200	0.7446
	-1.8100	0.7493
	-1.8000	0.7540
	-1.7900	0.7585
	-1.7800	0.7630
	-1.7700	0.7673
	-1.7600	0.7716
	-1.7500	0.7757
	-1.7400	0.7798
	-1.7300	0.7838
	-1.7200	0.7877
	-1.7100	0.7915
	-1.7000	0.7952
	-1.6900	0.7988
	-1.6800	0.8023
	-1.6700	0.8057
	-1.6600	0.8090
	-1.6500	0.8122
	-1.6400	0.8153
	-1.6300	0.8183
	-1.6200	0.8213
	-1.6100	0.8241
	-1.6000	0.8268
	-1.5900	0.8294
	-1.5800	0.8320
	-1.5700	0.8344
	-1.5600	0.8367
	-1.5500	0.8389
	-1.5400	0.8411
	-1.5300	0.8431
	-1.5200	0.8450
	-1.5100	0.8469
	-1.5000	0.8486
	-1.4900	0.8502
	-1.4800	0.8518
	-1.4700	0.8532
	-1.4600	0.8546
	-1.4500	0.8558
	-1.4400	0.8569
	-1.4300	0.8580
	-1.4200	0.8589
	-1.4100	0.8597
	-1.4000	0.8605
	-1.3900	0.8611
	-1.3800	0.8617
	-1.3700	0.8621
	-1.3600	0.8624
	-1.3500	0.8627
	-1.3400	0.8628
	-1.3300	0.8629
	-1.3200	0.8628
	-1.3100	0.8626
	-1.3000	0.8624
	-1.2900	0.8620
	-1.2800	0.8616
	-1.2700	0.8610
	-1.2600	0.8604
	-1.2500	0.8596
	-1.2400	0.8588
	-1.2300	0.8578
	-1.2200	0.8568
	-1.2100	0.8557
	-1.2000	0.8544
	-1.1900	0.8531
	-1.1800	0.8517
	-1.1700	0.8501
	-1.1600	0.8485
	-1.1500	0.8468
	-1.1400	0.8450
	-1.1300	0.8431
	-1.1200	0.8410
	-1.1100	0.8389
	-1.1000	0.8367
	-1.0900	0.8344
	-1.0800	0.8321
	-1.0700	0.8296
	-1.0600	0.8270
	-1.0500	0.8243
	-1.0400	0.8216
	-1.0300	0.8187
	-1.0200	0.8158
	-1.0100	0.8128
	-1.0000	0.8096
	-0.9900	0.8064
	-0.9800	0.8031
	-0.9700	0.7997
	-0.9600	0.7962
	-0.9500	0.7926
	-0.9400	0.7890
	-0.9300	0.7852
	-0.9200	0.7814
	-0.9100	0.7775
	-0.9000	0.7735
	-0.8900	0.7694
	-0.8800	0.7652
	-0.8700	0.7609
	-0.8600	0.7565
	-0.8500	0.7521
	-0.8400	0.7476
	-0.8300	0.7430
	-0.8200	0.7383
	-0.8100	0.7335
	-0.8000	0.7287
	-0.7900	0.7237
	-0.7800	0.7187
	-0.7700	0.7136
	-0.7600	0.7085
	-0.7500	0.7032
	-0.7400	0.6979
	-0.7300	0.6925
	-0.7200	0.6870
	-0.7100	0.6814
	-0.7000	0.6758
	-0.6900	0.6701
	-0.6800	0.6643
	-0.6700	0.6585
	-0.6600	0.6526
	-0.6500	0.6466
	-0.6400	0.6405
	-0.6300	0.6344
	-0.6200	0.6282
	-0.6100	0.6219
	-0.6000	0.6155
	-0.5900	0.6091
	-0.5800	0.6026
	-0.5700	0.5961
	-0.5600	0.5895
	-0.5500	0.5828
	-0.5400	0.5761
	-0.5300	0.5693
	-0.5200	0.5624
	-0.5100	0.5555
	-0.5000	0.5485
	-0.4900	0.5415
	-0.4800	0.5344
	-0.4700	0.5272
	-0.4600	0.5200
	-0.4500	0.5127
	-0.4400	0.5054
	-0.4300	0.4980
	-0.4200	0.4906
	-0.4100	0.4831
	-0.4000	0.4755
	-0.3900	0.4679
	-0.3800	0.4603
	-0.3700	0.4526
	-0.3600	0.4448
	-0.3500	0.4370
	-0.3400	0.4292
	-0.3300	0.4213
	-0.3200	0.4134
	-0.3100	0.4054
	-0.3000	0.3974
	-0.2900	0.3893
	-0.2800	0.3812
	-0.2700	0.3731
	-0.2600	0.3649
	-0.2500	0.3567
	-0.2400	0.3484
	-0.2300	0.3401
	-0.2200	0.3318
	-0.2100	0.3234
	-0.2000	0.3150
	-0.1900	0.3066
	-0.1800	0.2981
	-0.1700	0.2896
	-0.1600	0.2810
	-0.1500	0.2725
	-0.1400	0.2639
	-0.1300	0.2553
	-0.1200	0.2466
	-0.1100	0.2379
	-0.1000	0.2292
	-0.0900	0.2205
	-0.0800	0.2118
	-0.0700	0.2030
	-0.0600	0.1942
	-0.0500	0.1854
	-0.0400	0.1766
	-0.0300	0.1678
	-0.0200	0.1589
	-0.0100	0.1500
	0.0000	0.1411
	0.0100	0.1322
	0.0200	0.1233
	0.0300	0.1144
	0.0400	0.1054
	0.0500	0.0965
	0.0600	0.0875
	0.0700	0.0785
	0.0800	0.0696
	0.0900	0.0606
	0.1000	0.0516
	0.1100	0.0426
	0.1200	0.0336
	0.1300	0.0246
	0.1400	0.0156
	0.1500	0.0066
	0.1600	-0.0024
	0.1700	-0.0114
	0.1800	-0.0204
	0.1900	-0.0294
	0.2000	-0.0384
	0.2100	-0.0474
	0.2200	-0.0563
	0.2300	-0.0653
	0.2400	-0.0743
	0.2500	-0.0832
	0.2600	-0.0921
	0.2700	-0.1011
	0.2800	-0.1100
	0.2900	-0.1189
	0.3000	-0.1278
	0.3100	-0.1366
	0.3200	-0.1455
	0.3300	-0.1543
	0.3400	-0.1631
	0.3500	-0.1719
	0.3600	-0.1807
	0.3700	-0.1894
	0.3800	-0.1982
	0.3900	-0.2069
	0.4000	-0.2156
	0.4100	-0.2242
	0.4200	-0.2328
	0.4300	-0.2415
	0.4400	-0.2500
	0.4500	-0.2586
	0.4600	-0.2671
	0.4700	-0.2756
	0.4800	-0.2840
	0.4900	-0.2924
	0.5000	-0.3008
	0.5100	-0.3092
	0.5200	-0.3175
	0.5300	-0.3258
	0.5400	-0.3340
	0.5500	-0.3422
	0.5600	-0.3504
	0.5700	-0.3585
	0.5800	-0.3666
	0.5900	-0.3746
	0.6000	-0.3826
	0.6100	-0.3905
	0.6200	-0.3984
	0.6300	-0.4063
	0.6400	-0.4141
	0.6500	-0.4219
	0.6600	-0.4296
	0.6700	-0.4373
	0.6800	-0.4449
	0.6900	-0.4524
	0.7000	-0.4600
	0.7100	-0.4674
	0.7200	-0.4748
	0.7300	-0.4822
	0.7400	-0.4895
	0.7500	-0.4967
	0.7600	-0.5039
	0.7700	-0.5110
	0.7800	-0.5181
	0.7900	-0.5251
	0.8000	-0.5320
	0.8100	-0.5389
	0.8200	-0.5457
	0.8300	-0.5525
	0.8400	-0.5592
	0.8500	-0.5658
	0.8600	-0.5724
	0.8700	-0.5789
	0.8800	-0.5853
	0.8900	-0.5917
	0.9000	-0.5980
	0.9100	-0.6042
	0.9200	-0.6104
	0.9300	-0.6165
	0.9400	-0.6225
	0.9500	-0.6285
	0.9600	-0.6344
	0.9700	-0.6402
	0.9800	-0.6459
	0.9900	-0.6516
	1.0000	-0.6571
	1.0100	-0.6626
	1.0200	-0.6681
	1.0300	-0.6734
	1.0400	-0.6787
	1.0500	-0.6839
	1.0600	-0.6890
	1.0700	-0.6941
	1.0800	-0.6990
	1.0900	-0.7039
	1.1000	-0.7087
	1.1100	-0.7134
	1.1200	-0.7181
	1.1300	-0.7226
	1.1400	-0.7271
	1.1500	-0.7315
	1.1600	-0.7358
	1.1700	-0.7400
	1.1800	-0.7441
	1.1900	-0.7482
	1.2000	-0.7521
	1.2100	-0.7560
	1.2200	-0.7598
	1.2300	-0.7635
	1.2400	-0.7671
	1.2500	-0.7706
	1.2600	-0.7741
	1.2700	-0.7774
	1.2800	-0.7807
	1.2900	-0.7838
	1.3000	-0.7869
	1.3100	-0.7899
	1.3200	-0.7928
	1.3300	-0.7956
	1.3400	-0.7983
	1.3500	-0.8009
	1.3600	-0.8034
	1.3700	-0.8058
	1.3800	-0.8081
	1.3900	-0.8104
	1.4000	-0.8125
	1.4100	-0.8146
	1.4200	-0.8165
	1.4300	-0.8184
	1.4400	-0.8201
	1.4500	-0.8218
	1.4600	-0.8233
	1.4700	-0.8248
	1.4800	-0.8262
	1.4900	-0.8275
	1.5000	-0.8286
	1.5100	-0.8297
	1.5200	-0.8307
	1.5300	-0.8316
	1.5400	-0.8324
	1.5500	-0.8331
	1.5600	-0.8337
	1.5700	-0.8342
	1.5800	-0.8346
	1.5900	-0.8348
	1.6000	-0.8350
	1.6100	-0.8351
	1.6200	-0.8351
	1.6300	-0.8350
	1.6400	-0.8348
	1.6500	-0.8345
	1.6600	-0.8341
	1.6700	-0.8336
	1.6800	-0.8330
	1.6900	-0.8323
	1.7000	-0.8315
	1.7100	-0.8306
	1.7200	-0.8296
	1.7300	-0.8286
	1.7400	-0.8274
	1.7500	-0.8261
	1.7600	-0.8247
	1.7700	-0.8232
	1.7800	-0.8216
	1.7900	-0.8199
	1.8000	-0.8181
	1.8100	-0.8162
	1.8200	-0.8142
	1.8300	-0.8121
	1.8400	-0.8099
	1.8500	-0.8076
	1.8600	-0.8052
	1.8700	-0.8028
	1.8800	-0.8002
	1.8900	-0.7975
	1.9000	-0.7947
	1.9100	-0.7918
	1.9200	-0.7889
	1.9300	-0.7858
	1.9400	-0.7826
	1.9500	-0.7793
	1.9600	-0.7760
	1.9700	-0.7725
	1.9800	-0.7690
	1.9900	-0.7653
	2.0000	-0.7615
	2.0100	-0.7577
	2.0200	-0.7538
	2.0300	-0.7497
	2.0400	-0.7456
	2.0500	-0.7414
	2.0600	-0.7371
	2.0700	-0.7326
	2.0800	-0.7281
	2.0900	-0.7235
	2.1000	-0.7188
	2.1100	-0.7141
	2.1200	-0.7092
	2.1300	-0.7042
	2.1400	-0.6992
	2.1500	-0.6940
	2.1600	-0.6888
	2.1700	-0.6835
	2.1800	-0.6780
	2.1900	-0.6725
	2.2000	-0.6669
	2.2100	-0.6613
	2.2200	-0.6555
	2.2300	-0.6496
	2.2400	-0.6437
	2.2500	-0.6377
	2.2600	-0.6315
	2.2700	-0.6253
	2.2800	-0.6191
	2.2900	-0.6127
	2.3000	-0.6062
	2.3100	-0.5997
	2.3200	-0.5931
	2.3300	-0.5864
	2.3400	-0.5796
	2.3500	-0.5728
	2.3600	-0.5658
	2.3700	-0.5588
	2.3800	-0.5517
	2.3900	-0.5445
	2.4000	-0.5373
	2.4100	-0.5299
	2.4200	-0.5225
	2.4300	-0.5151
	2.4400	-0.5075
	2.4500	-0.4999
	2.4600	-0.4922
	2.4700	-0.4844
	2.4800	-0.4765
	2.4900	-0.4686
	2.5000	-0.4606
	2.5100	-0.4526
	2.5200	-0.4444
	2.5300	-0.4362
	2.5400	-0.4280
	2.5500	-0.4196
	2.5600	-0.4112
	2.5700	-0.4028
	2.5800	-0.3942
	2.5900	-0.3856
	2.6000	-0.3770
	2.6100	-0.3682
	2.6200	-0.3595
	2.6300	-0.3506
	2.6400	-0.3417
	2.6500	-0.3327
	2.6600	-0.3237
	2.6700	-0.3146
	2.6800	-0.3055
	2.6900	-0.2963
	2.7000	-0.2871
	2.7100	-0.2778
	2.7200	-0.2684
	2.7300	-0.2590
	2.7400	-0.2495
	2.7500	-0.2400
	2.7600	-0.2304
	2.7700	-0.2208
	2.7800	-0.2112
	2.7900	-0.2015
	2.8000	-0.1917
	2.8100	-0.1819
	2.8200	-0.1720
	2.8300	-0.1622
	2.8400	-0.1522
	2.8500	-0.1422
	2.8600	-0.1322
	2.8700	-0.1222
	2.8800	-0.1121
	2.8900	-0.1019
	2.9000	-0.0917
	2.9100	-0.0815
	2.9200	-0.0713
	2.9300	-0.0610
	2.9400	-0.0507
	2.9500	-0.0403
	2.9600	-0.0299
	2.9700	-0.0195
	2.9800	-0.0091
	2.9900	0.0014
	3.0000	0.0119
	3.0100	0.0224
	3.0200	0.0330
	3.0300	0.0436
	3.0400	0.0542
	3.0500	0.0648
	3.0600	0.0755
	3.0700	0.0861
	3.0800	0.0968
	3.0900	0.1075
	3.1000	0.1183
	3.1100	0.1290
	3.1200	0.1398
	3.1300	0.1506
	3.1400	0.1614
	3.1500	0.1722
	3.1600	0.1830
	3.1700	0.1938
	3.1800	0.2047
	3.1900	0.2156
	3.2000	0.2264
	3.2100	0.2373
	3.2200	0.2482
	3.2300	0.2591
	3.2400	0.2699
	3.2500	0.2808
	3.2600	0.2917
	3.2700	0.3026
	3.2800	0.3135
	3.2900	0.3244
	3.3000	0.3353
	3.3100	0.3462
	3.3200	0.3571
	3.3300	0.3680
	3.3400	0.3789
	3.3500	0.3898
	3.3600	0.4006
	3.3700	0.4115
	3.3800	0.4224
	3.3900	0.4332
	3.4000	0.4440
	3.4100	0.4548
	3.4200	0.4657
	3.4300	0.4764
	3.4400	0.4872
	3.4500	0.4980
	3.4600	0.5087
	3.4700	0.5194
	3.4800	0.5301
	3.4900	0.5408
	3.5000	0.5515
	3.5100	0.5621
	3.5200	0.5728
	3.5300	0.5833
	3.5400	0.5939
	3.5500	0.6045
	3.5600	0.6150
	3.5700	0.6255
	3.5800	0.6359
	3.5900	0.6464
	3.6000	0.6568
	3.6100	0.6671
	3.6200	0.6775
	3.6300	0.6878
	3.6400	0.6980
	3.6500	0.7083
	3.6600	0.7184
	3.6700	0.7286
	3.6800	0.7387
	3.6900	0.7488
	3.7000	0.7588
	3.7100	0.7688
	3.7200	0.7788
	3.7300	0.7887
	3.7400	0.7986
	3.7500	0.8084
	3.7600	0.8182
	3.7700	0.8279
	3.7800	0.8376
	3.7900	0.8472
	3.8000	0.8568
	3.8100	0.8664
	3.8200	0.8758
	3.8300	0.8853
	3.8400	0.8947
	3.8500	0.9040
	3.8600	0.9133
	3.8700	0.9225
	3.8800	0.9316
	3.8900	0.9408
	3.9000	0.9498
	3.9100	0.9588
	3.9200	0.9677
	3.9300	0.9766
	3.9400	0.9854
